ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
266	species	Paracoccus denitrificans	2	0.070550295	0.070550295	0.08929302713523633
290309	species	Comamonas granuli	3	0.02364927	0.0197883	0.01998396294646535
32013	species	Comamonas terrigena	4	0.02229599	0.021864975000000002	0.0172034114592833
90746	species	Paracoccus sp. MBIC4036	2	0.059554930000000006	0.059554930000000006	0.07507504016708749
290306	species	Paracoccus koreensis	2	0.127799145	0.127799145	0.17768582955627624
1010	species	Sphingobacterium mizutaii	4	0.012151794999999998	0.010402045	0.011506177940452975
90742	species	Paracoccus sp. MBIC4017	2	0.087782145	0.087782145	0.1210932454307921
1113744	species	Bacillus sp. NBRC 101253	2	0.01706005	0.01706005	0.005369698185652524
197614	species	Streptococcus pasteurianus	4	0.039105840749999995	0.016490265	0.05732871782416252
1463837	species	Streptomyces sp. NRRL B-3253	2	0.147982665	0.147982665	0.199447012463021
479117	species	Brevibacterium ravenspurgense	5	0.06729970659999998	0.0111309	0.08217215928730282
53363	species	Brevibacterium mcbrellneri	5	0.076876062	0.0153014	0.09719660333841054
376733	species	Paracoccus halophilus	2	0.02794437	0.02794437	0.03174574278913316
370977	species	Brevundimonas aveniformis	2	0.02087117	0.02087117	0.025324223266465648
1113606	species	Paenibacillus sp. NBRC 13294	3	0.04225996666666667	0.0204019	0.045706028836941553
1464	species	Paenibacillus larvae	2	0.036053	0.036053	0.02213399788605755
370622	species	Aureimonas altamirensis	2	0.032149735	0.032149735	0.039373211713910894
178340	species	Gracilibacillus dipsosauri	2	0.018572495	0.018572495	0.019617553344238675
736	species	Haemophilus paraphrohaemolyticus	11	0.03156617	0.0212078	0.03443477506476991
439703	species	Prevotella maculosa	2	0.01211205	0.01211205	0.0020091024973853374
66849	species	Desulfonatronum lacustre	5	0.0067283808	0.0102701	0.005295077764008684
29461	species	Brucella suis	2	0.253869	0.253869	0.20355341488660908
207340	species	Roseomonas mucosa	2	0.06108535	0.06108535	0.08327829907271761
51669	species	Tetragenococcus halophilus	5	0.021662855999999998	0.017801	0.016993704928867925
381741	species	Lactobacillus thailandensis	6	0.019970916666666668	0.014367600000000001	0.01834023718110283
206506	species	Kerstersia gyiorum	2	0.010547579999999999	0.010547579999999999	0.010451632195633368
137461	species	Aerosphaera taetra	2	0.0134328	0.0134328	0.010542679264778948
86193	species	Sphingobium abikonense	2	0.017204325	0.017204325	0.022775874066679636
99675	species	Clostridium putrefaciens	2	0.040818145	0.040818145	0.0505446361863853
731	species	Histophilus somni	2	0.01516015	0.01516015	0.01939685824676254
33007	species	Actinomyces neuii	5	0.135897582	0.0187319	0.25363558047325124
714	species	Aggregatibacter actinomycetemcomitans	2	0.023834585	0.023834585	0.029027461687692397
596085	species	Prevotella aurantiaca	2	0.0149098165	0.0149098165	0.019750883277578866
270345	species	Azotobacter armeniacus	3	0.012760563333333334	0.0153014	0.0065408896905568845
190	species	Aquaspirillum serpens	2	0.0863485	0.0863485	0.10549113936487746
72026	species	Helcococcus ovis	2	0.01299642	0.01299642	0.011718003872195982
80876	species	Insolitispirillum peregrinum	3	0.05911196666666666	0.053261	0.059545536032546836
51048	species	Actinobacillus porcinus	2	0.010864545	0.010864545	0.00732216850093263
852	species	Fusobacterium perfoetens	3	0.007918573333333333	0.0100588	0.0040847666812357025
456493	species	Saccharibacillus sacchari	2	0.01612996	0.01612996	0.018273817114746443
216937	species	Spiroplasma floricola	2	0.02100805	0.02100805	0.003855923988488364
37636	species	Thermus scotoductus	2	0.0362427	0.0362427	0.017689124659518905
1323	species	Faecalicoccus pleomorphus	2	0.014914225	0.014914225	0.01247389395021659
540988	species	Thermus islandicus	2	0.011947425000000001	0.011947425000000001	0.008278205153368091
1449080	species	Thermus amyloliquefaciens	2	0.0150744	0.0150744	0.0045355243158867525
274	species	Thermus thermophilus	5	0.026691032000000003	0.0155429	0.026495556015964643
34038	species	Rahnella aquatilis	2	0.03436269	0.03436269	0.04419998624190057
